StationId,StationName,City,Provider,Latitude,Longitude
5662,"Nehru Nagar, Kanpur - UPPCB",,CPCB,26.4703136,80.3229863
5665,"Vasundhara, Ghaziabad - UPPCB",,CPCB,28.6603346,77.3572563
5667,"Bhopal Chauraha, Dewas - MPPCB",,CPCB,22.9682591,76.064118
6356,"Pusa, Delhi - DPCC",,CPCB,28.639645,77.146262
6358,"Mandir Marg, New Delhi - DPCC",,CPCB,28.636429,77.201067
6359,"IHBAS, Dilshad Garden,New Delhi - CPCB",,CPCB,28.6811736,77.3025234
6442,"Ratanpura, Rupnagar - Ambuja Cements",,CPCB,31.0325454,76.5623046
6443,"Bandhavgar Colony, Satna - Birla Cement",,CPCB,24.58434363,80.8549414
6923,"New Mandi, Muzaffarnagar - UPPCB",,CPCB,29.4723508,77.7194031
6924,"Indirapuram, Ghaziabad - UPPCB",,CPCB,28.646233,77.358075
6927,"Colaba, Mumbai - MPCB",,CPCB,18.91,72.82
6928,"Vasai West, Mumbai - MPCB",,CPCB,19.3832,72.8204
6929,"Major Dhyan Chand National Stadium, Delhi - DPCC",,CPCB,28.611281,77.237738
6930,"Gobind Pura, Yamuna Nagar - HSPCB",,CPCB,30.1480566,77.2893471
6931,"Dwarka-Sector 8, Delhi - DPCC ",,CPCB,28.5710274,77.0719006
6932,"Alipur, Delhi - DPCC",,CPCB,28.815329,77.15301
6933,"Shasthri Nagar, Ratlam - IPCA Lab",,CPCB,23.331731,75.045981
6934,"Dr. Karni Singh Shooting Range, Delhi - DPCC",,CPCB,28.498571,77.26484
6935,"Urban Estate-II, Hisar - HSPCB",,CPCB,29.14056,75.744941
6936,"Arya Nagar, Bahadurgarh - HSPCB",,CPCB,28.6701,76.9254
6937,"Sector-10, Gandhinagar - GPCB",,CPCB,23.221714,72.654328
6938,"Vivek Vihar, Delhi - DPCC",,CPCB,28.672342,77.31526
6939,"Hardev Nagar, Bathinda - PPCB",,CPCB,30.233011,74.907758
6940,"Kalal Majra, Khanna - PPCB",,CPCB,30.736056,76.209694
6942,"Phase-4 GIDC, Vatva - GPCB",,CPCB,22.969611,72.6435
6943,"Mahape, Navi Mumbai - MPCB",,CPCB,19.1135051,73.008978
6944,"H.B. Colony, Bhiwani - HSPCB",,CPCB,28.806223,76.141105
6945,"Kurla, Mumbai - MPCB",,CPCB,19.0863,72.8888
6946,"Belur Math, Howrah - WBPCB",,CPCB,22.629801,88.352017
6947,"General Hospital, Mandikhera - HSPCB",,CPCB,27.9002,76.9938
6948,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",,CPCB,19.10078,72.87462
6949,"Municipal Corporation Office, Dharuhera -  HSPCB",,CPCB,28.2068,76.7997
6950,"Jadavpur, Kolkata - WBPCB",,CPCB,22.49929,88.36917
6951,"Murthal, Sonipat - HSPCB",,CPCB,29.0272,77.0621
6952,"F-Block, Sirsa - HSPCB",,CPCB,29.5364,75.0158
6953,"Sector-2 IMT, Manesar - HSPCB",,CPCB,28.360699,76.93609
6954,"Chikkaballapur Rural, Chikkaballapur - KSPCB",,CPCB,13.428828,77.731418
6955,"Lal Bahadur Shastri Nagar, Kalaburagi - KSPCB",,CPCB,17.321993,76.822628
6956,"Powai, Mumbai - MPCB",,CPCB,19.1375,72.915056
6957,"Jawaharlal Nehru Stadium, Delhi - DPCC",,CPCB,28.58028,77.233829
6958,"Sector-18, Panipat - HSPCB",,CPCB,29.435587,76.975531
6959,"Siddharth Nagar-Worli, Mumbai - IITM",,CPCB,19.000083,72.813993
6960,"Patparganj, Delhi - DPCC",,CPCB,28.623748,77.287205
6961,"Shrivastav Colony, Damoh - MPPCB",,CPCB,23.81748678,79.446246
6962,"GIDC, Ankleshwar - GPCB",,CPCB,21.613267,73.010555
6963,"Police Lines, Jind - HSPCB",,CPCB,29.307814,76.337619
6964,"Patti Mehar, Ambala - HSPCB",,CPCB,30.379589,76.778328
6965,"Borivali East, Mumbai - MPCB",,CPCB,19.227474,72.864394
6966,"Udyogamandal, Eloor - Kerala PCB",,CPCB,10.073232,76.302765
6967,"Sion, Mumbai - MPCB",,CPCB,19.047,72.8746
6968,"Phase-1 GIDC, Vapi - GPCB",,CPCB,20.362421,72.918013
6969,"Huda Sector, Fatehabad - HSPCB",,CPCB,29.503664,75.467934
6970,"Shastri Nagar, Narnaul - HSPCB",,CPCB,28.060249,76.113115
6971,"Rishi Nagar, Kaithal - HSPCB",,CPCB,29.8006,76.4155
6972,"Nathu Colony, Ballabgarh - HSPCB",,CPCB,28.3419248,77.319699
6973,"Jayanagar 5th Block, Bengaluru - KSPCB",,CPCB,12.920984,77.584908
6974,"Bapuji Nagar, Bengaluru - KSPCB",,CPCB,12.951913,77.539784
6975,"Silk Board, Bengaluru - KSPCB",,CPCB,12.917348,77.622813
6976,"Jai Bhim Nagar, Meerut - UPPCB",,CPCB,28.9535882,77.7622941
6978,"Knowledge Park - III, Greater Noida - UPPCB",,CPCB,28.47272,77.482
6980,"Sector-1, Noida - UPPCB",,CPCB,28.589247,77.321962
6981,"Fort William, Kolkata - WBPCB",,CPCB,22.55664,88.342674
6982,"Deshpande Nagar, Hubballi - KSPCB",,CPCB,15.351773,75.140726
6983,"Hombegowda Nagar, Bengaluru - KSPCB",,CPCB,12.938539,77.5901
6984,"Hebbal, Bengaluru - KSPCB",,CPCB,13.029152,77.585901
6985,"Yamunapuram, Bulandshahr - UPPCB",,CPCB,28.406963,77.849831
6986,"Knowledge Park - V, Greater Noida - UPPCB",,CPCB,28.557054,77.453663
6987,"Vile Parle West, Mumbai - MPCB",,CPCB,19.10861,72.83622
6988,"Sector-116, Noida - UPPCB",,CPCB,28.56923,77.393848
7005,"Loni, Ghaziabad - UPPCB",,CPCB,28.757294,77.278792
7140,"Gomti Nagar, Lucknow - UPPCB",,CPCB,26.86812,81.005119
7280,"Shyam Nagar, Palwal - HSPCB",,CPCB,28.1485564,77.3320667
7282,"Sector-7, Kurukshetra - HSPCB",,CPCB,29.966942,76.875879
